gene_id,gene_name,gene_type,hgnc_symbol,entrez_id,logFC,logCPM,F,PValue,FDR
ENSG00000229492,NA,NA,NA,NA,1.4560412053402536,-0.045569283279146805,19.355798502804507,2.9240606406822548e-5,0.011620308955406083
ENSG00000266467,"RNA, 7SL, cytoplasmic 220, pseudogene",pseudo,RN7SL220P,106479303,1.8392763188183863,-0.41480764839241435,19.344648809550637,2.938180090489755e-5,0.011620308955406083
ENSG00000270906,MT-ND4 pseudogene 35,pseudo,MTND4P35,107075117,1.3766569565101212,-0.657019108311955,19.34029647220681,2.943710648127441e-5,0.011620308955406083
ENSG00000260600,NA,NA,NA,NA,1.795755457176406,-1.3392699061508428,19.27773061859248,3.024404350973937e-5,0.011620308955406083
ENSG00000256304,NA,NA,NA,NA,1.5010284031446648,1.2842859709141636,19.270995002754173,3.033225784637162e-5,0.011620308955406083
ENSG00000266934,NA,NA,NA,NA,1.1860914721406206,-0.4466944615876947,19.19156954425358,3.1392598715961656e-5,0.011620308955406083
ENSG00000232712,KIZ antisense RNA 1,ncRNA,KIZ-AS1,101929591,1.2183847418049003,0.22489799270395958,19.181330035168163,3.1532038013881196e-5,0.011620308955406083
ENSG00000235159,NA,NA,NA,NA,1.080360104843484,-0.44397862254522036,19.163266916734393,3.177956848102933e-5,0.011620308955406083
ENSG00000234219,NA,NA,NA,NA,1.321588991712027,-1.1392626710799285,19.141249484381003,3.208398533848214e-5,0.011620308955406083
ENSG00000207497,NA,NA,NA,NA,1.8778185159126197,-0.7579979348479612,19.137217514280806,3.21400553175449e-5,0.011620308955406083
ENSG00000263818,RDM1 pseudogene 5,pseudo,RDM1P5,100131347,0.7766202554488117,-0.5367754187975023,19.038121431995027,3.355017901337069e-5,0.01195175788852782
ENSG00000100652,solute carrier family 10 member 1,protein-coding,SLC10A1,6554,1.8243002294613277,-0.9766838197069535,18.978759756076567,3.442513513947351e-5,0.012085717008965309
ENSG00000231373,GNA14 antisense RNA 1,ncRNA,GNA14-AS1,101927422,2.09378579098978,-0.5772302373234676,18.879833018888156,3.5935622438941976e-5,0.01213043667896813
ENSG00000125245,G protein-coupled receptor 18,protein-coding,GPR18,2841,1.3648392776005593,-0.9691099748700885,18.859105309937114,3.626063145801026e-5,0.01213043667896813
ENSG00000230793,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 5",pseudo,SMARCE1P5,400129,1.4812803840007422,0.7958993241644674,18.842888484726934,3.6517011915028144e-5,0.01213043667896813
ENSG00000244879,NA,NA,NA,NA,0.7035124501482325,3.296857970267151,18.840460330816438,3.65555596748957e-5,0.01213043667896813
ENSG00000235018,ribosomal protein L17 pseudogene 48,pseudo,RPL17P48,100271416,1.7524841467607957,-1.9635967382724238,18.731996895656525,3.832073523005863e-5,0.01254434446233703
ENSG00000229458,NA,NA,NA,NA,1.8576346522945864,-1.575764675178702,18.6827766906486,3.915038486318281e-5,0.012628641347145251
ENSG00000228657,NA,NA,NA,NA,1.314852546866767,-1.3690857224038027,18.655335913687793,3.962090250920736e-5,0.012628641347145251
ENSG00000215184,NA,NA,NA,NA,1.8458751556458548,-1.2590572521884797,18.57694016369289,4.099735521035279e-5,0.012812838303397713
ENSG00000243197,tumor suppressor candidate 7,ncRNA,TUSC7,285194,1.3236311550985567,0.44890726169032924,18.54073852347105,4.1649442298316225e-5,0.012812838303397713
ENSG00000233559,NA,NA,NA,NA,1.5273330031086976,1.1786647722146681,18.453713404964844,4.32608967061365e-5,0.012812838303397713
ENSG00000261056,NA,NA,NA,NA,1.370923384338672,1.1873451747092432,18.39775471025906,4.433075858633078e-5,0.012812838303397713
ENSG00000236709,DAPK1 intronic transcript 1,ncRNA,DAPK1-IT1,100506897,1.7373504203854873,-0.9890002462421615,18.38008985172606,4.4674097694102875e-5,0.012812838303397713
ENSG00000273302,NA,NA,NA,NA,1.1760096670596212,0.582712285813005,18.338386221665882,4.5495528624934845e-5,0.012812838303397713
ENSG00000204832,ST8SIA6 antisense RNA 1,ncRNA,ST8SIA6-AS1,100128098,1.4387533480966215,-1.277280313940624,18.32635965574435,4.573528191015969e-5,0.012812838303397713
ENSG00000230789,ARHGAP26 intronic transcript 1,ncRNA,ARHGAP26-IT1,100874372,1.5219061746682043,-1.7488333686892703,18.317140165540522,4.5919952950623894e-5,0.012812838303397713
ENSG00000250608,NUDT16 divergent transcript,ncRNA,NUDT16-DT,339874,0.9587151812581024,-0.5099160388151118,18.307355445696512,4.6116782994868436e-5,0.012812838303397713
ENSG00000243745,NA,NA,NA,NA,1.2891854584583593,-0.5264159885921075,18.307042788537785,4.6123086681464814e-5,0.012812838303397713
ENSG00000227560,ribosomal protein S15a pseudogene 30,pseudo,RPS15AP30,100271607,1.6722128017480442,-1.8350924717459012,18.270740433935487,4.686104727260316e-5,0.012812838303397713
ENSG00000218596,NA,NA,NA,NA,1.740700774276579,-1.5582706269581708,18.26844565661012,4.6908101123857455e-5,0.012812838303397713
ENSG00000206989,"small nucleolar RNA, C/D box 63",snoRNA,SNORD63,26785,1.8400204193570489,-1.7706295448811948,18.26032953612838,4.707490955260884e-5,0.012812838303397713
ENSG00000249222,ATP synthase membrane subunit g like,protein-coding,ATP5MGL,267020,1.4902403380522824,-1.4393313922368403,18.2025321724354,4.828054285325212e-5,0.012904334809854225
ENSG00000203589,NA,NA,NA,NA,1.4172301811546864,-0.2085086465319157,18.19327874435553,4.847648892407259e-5,0.012904334809854225
ENSG00000257680,NA,NA,NA,NA,1.3896941792039266,-0.1745064083263418,18.15079247178594,4.938668822839546e-5,0.013003729735267953
ENSG00000254936,NA,NA,NA,NA,1.6558442732158025,-0.127934137366849,18.065701363829394,5.126274102631969e-5,0.013091401413147193
ENSG00000268852,NA,NA,NA,NA,0.9996642802613895,0.09306187935383549,18.057628477318918,5.144448596537813e-5,0.013091401413147193
ENSG00000253042,NA,NA,NA,NA,1.8702683604792214,-1.4895680219390648,18.006604976033923,5.2608579837523104e-5,0.013091401413147193
ENSG00000239280,NA,NA,NA,NA,1.5894131993313267,-0.2421043697026166,18.00612613852018,5.2619631571723534e-5,0.013091401413147193
ENSG00000225300,NA,NA,NA,NA,1.3110477751304725,-0.9555493423869337,17.95486745939738,5.381658827529885e-5,0.013091401413147193
ENSG00000199627,"RNA, U6 small nuclear 1010, pseudogene",pseudo,RNU6-1010P,106481929,1.7266608874185536,-0.5339695812642467,17.945545586059264,5.4037251614305676e-5,0.013091401413147193
ENSG00000267025,NA,NA,NA,NA,1.0502104770215979,0.11297555618000238,17.900903683430172,5.510693935230463e-5,0.013091401413147193
ENSG00000207251,"RNA, U6 small nuclear 342, pseudogene",pseudo,RNU6-342P,106479718,1.7156408831332093,-1.9625993237694317,17.899251919586902,5.5146932518094715e-5,0.013091401413147193
ENSG00000242768,ribosomal protein L31 pseudogene 25,pseudo,RPL31P25,100270987,1.9618568818599378,0.6901613036832827,17.881606055212753,5.557604492183838e-5,0.013091401413147193
ENSG00000165181,shortage in chiasmata 1,protein-coding,SHOC1,158401,1.2099445809433116,1.4536297828088178,17.863353330565683,5.602352199127431e-5,0.013091401413147193
ENSG00000269653,NA,NA,NA,NA,0.9924825949343729,-0.19240635339861498,17.861856656722928,5.606037755085734e-5,0.013091401413147193
ENSG00000273329,NA,NA,NA,NA,0.6193080625766828,2.4447388665999092,17.8560003743074,5.6204827731477373e-5,0.013091401413147193
ENSG00000172014,NA,NA,NA,NA,1.2932052906777365,1.54390618996201,17.78117032782563,5.808456560502348e-5,0.013400385878248464
ENSG00000227028,SLC8A1 antisense RNA 1,ncRNA,SLC8A1-AS1,100128590,1.3354737891690678,1.056787137941396,17.741617057047215,5.910409597177352e-5,0.013506958686983412
ENSG00000256731,NA,NA,NA,NA,1.5693169186101332,-0.938045089895232,17.626184593265357,6.218582391157963e-5,0.01370958192412525
ENSG00000242889,"RNA, 7SL, cytoplasmic 449, pseudogene",pseudo,RN7SL449P,106481045,1.392751432162827,-0.110903121062036,17.60313099549233,6.282079490361263e-5,0.01370958192412525
ENSG00000228446,NA,NA,NA,NA,1.4141515912710088,-0.6071305704857567,17.58369861287371,6.336119381222832e-5,0.01370958192412525
ENSG00000225215,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 1",pseudo,SMARCE1P1,100271884,1.87002076105588,-1.6940921083684657,17.567136417175405,6.38255410624786e-5,0.01370958192412525
ENSG00000238763,NA,NA,NA,NA,2.1070344518887762,-1.2197168158468585,17.554453467092866,6.418348838162874e-5,0.01370958192412525
ENSG00000233264,NA,NA,NA,NA,1.5093474639343931,0.21278601386109544,17.538244363033414,6.464395518411613e-5,0.01370958192412525
ENSG00000246477,uncharacterized LOC101929290,ncRNA,LOC101929290,101929290,0.8724351216861701,-0.03422544421796747,17.51280733318641,6.5373415856056e-5,0.01370958192412525
ENSG00000227248,NA,NA,NA,NA,1.8436776472190881,-0.9635230826490959,17.50485104048347,6.560331006755171e-5,0.01370958192412525
ENSG00000206769,"RNA, U6 small nuclear 116, pseudogene",pseudo,RNU6-116P,106480553,1.2590789267134141,0.6218838311311973,17.45262127867008,6.713322085911516e-5,0.01370958192412525
ENSG00000254080,NA,NA,NA,NA,1.365921631781016,-2.1611884777385812,17.428471436311376,6.785295302810529e-5,0.01370958192412525
ENSG00000259232,NA,NA,NA,NA,1.2483143922268947,-1.8389331452933688,17.396254759233315,6.8825450617229e-5,0.01370958192412525
ENSG00000095110,neurexophilin and PC-esterase domain family member 1,protein-coding,NXPE1,120400,1.2787269417689213,-1.7785518926058794,17.3839166754449,6.920166899816332e-5,0.01370958192412525
ENSG00000229359,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1",pseudo,PIN1P1,5301,1.9582706360662376,-1.6068635258307877,17.380080411684695,6.931907584476275e-5,0.01370958192412525
ENSG00000187753,chromosome 9 open reading frame 153,protein-coding,C9orf153,389766,1.737816653229406,-0.8655658049600677,17.363573133795153,6.982661026805396e-5,0.01370958192412525
ENSG00000180189,NA,NA,NA,NA,0.9153836460602367,-1.3649416695557963,17.271821552931687,7.271798138437431e-5,0.01370958192412525
ENSG00000234709,NA,NA,NA,NA,1.290572986043811,0.13246593029598658,17.268956226742503,7.281023057128974e-5,0.01370958192412525
ENSG00000219433,NA,NA,NA,NA,1.2811471648089883,-1.0494572996763336,17.262497290478553,7.301861697871649e-5,0.01370958192412525
ENSG00000236244,NA,NA,NA,NA,1.517489729200749,-0.9290226136223477,17.24899805019924,7.345612617500848e-5,0.01370958192412525
ENSG00000240729,ribosomal protein L21 pseudogene 60,pseudo,RPL21P60,100271175,1.6022032386261729,-0.9066383669686076,17.229617676178105,7.408895310102509e-5,0.01370958192412525
ENSG00000225726,NA,NA,NA,NA,1.183665316957128,-0.4518274892357819,17.221685516180262,7.434957353085047e-5,0.01370958192412525
ENSG00000259045,NA,NA,NA,NA,1.1513524160268136,0.3196973691465686,17.17434455111679,7.592471149708853e-5,0.01370958192412525
ENSG00000251562,metastasis associated lung adenocarcinoma transcript 1,ncRNA,MALAT1,378938,1.1217362674375118,12.450175136072076,17.169257325163255,7.609600111030503e-5,0.01370958192412525
ENSG00000240695,NA,NA,NA,NA,1.388651719822276,-0.7473891342405763,17.15577198650015,7.655198217352667e-5,0.01370958192412525
ENSG00000186854,TraB domain containing 2A,protein-coding,TRABD2A,129293,0.8912745978144762,1.1060014825887006,17.151388916919654,7.670079065627151e-5,0.01370958192412525
ENSG00000186854,uncharacterized LOC105374836,ncRNA,LOC105374836,105374836,0.8912745978144762,1.1060014825887006,17.151388916919654,7.670079065627151e-5,0.01370958192412525
ENSG00000176399,DMRT like family A1,protein-coding,DMRTA1,63951,-0.5913981247332143,-0.31488619017381997,17.138674921925187,7.713412279261163e-5,0.01370958192412525
ENSG00000244203,FOXP1 antisense RNA 1,ncRNA,FOXP1-AS1,104502416,1.4095092076083409,-0.6704567203191466,17.13259380586475,7.734227384811226e-5,0.01370958192412525
ENSG00000173391,oxidized low density lipoprotein receptor 1,protein-coding,OLR1,4973,-1.027719771096316,2.2904901442442345,17.128797871353395,7.747249750333793e-5,0.01370958192412525
ENSG00000261529,NA,NA,NA,NA,1.688738090246647,3.9102232671630235,17.11600653832783,7.791297795481273e-5,0.01370958192412525
ENSG00000253385,NA,NA,NA,NA,1.763633049788016,-1.4683211785529966,17.1112531318074,7.807732016861047e-5,0.01370958192412525
ENSG00000224255,PDCL3 pseudogene 6,pseudo,PDCL3P6,100419023,1.6979218063275867,-0.7280110264410851,17.055781863586205,8.002168278959137e-5,0.01370958192412525
ENSG00000248378,NA,NA,NA,NA,1.6696246144727138,-0.9950428057927431,17.043269835467477,8.04670809892743e-5,0.01370958192412525
ENSG00000253430,NA,NA,NA,NA,1.7731884385442838,-0.4780469060056295,17.040915845548167,8.055116147870172e-5,0.01370958192412525
ENSG00000223549,MT-ND5 pseudogene 28,pseudo,MTND5P28,100505755,0.9589835871160292,-1.6400289941609516,17.036721334998457,8.070120586668522e-5,0.01370958192412525
ENSG00000259946,NA,NA,NA,NA,1.269530657704264,0.006561156946438785,17.032968403272697,8.083569751696032e-5,0.01370958192412525
ENSG00000250062,MAPK10 antisense RNA 1,ncRNA,MAPK10-AS1,101929064,1.4234043594695842,-1.4764433703741604,17.026757163454022,8.105879199434158e-5,0.01370958192412525
ENSG00000249485,NA,NA,NA,NA,0.987442227608117,-0.6545152491025521,17.01993098573471,8.130470304428035e-5,0.01370958192412525
ENSG00000243979,ribosomal protein L17 pseudogene,pseudo,LOC100128548,100128548,1.8778006858715204,-1.8972210861428689,17.0146118512023,8.149685423852526e-5,0.01370958192412525
ENSG00000250764,NA,NA,NA,NA,1.0937520475539877,-0.029531361563414404,16.950012295590497,8.386805101087992e-5,0.013936555993750804
ENSG00000251972,"RNA, U6 small nuclear 123, pseudogene",pseudo,RNU6-123P,106479620,1.6421639430836357,-1.503888531576626,16.928682187870304,8.466646002604512e-5,0.013936555993750804
ENSG00000256148,NA,NA,NA,NA,1.1027886567961571,-0.5026987692077834,16.917422142713992,8.509107908523547e-5,0.013936555993750804
ENSG00000260034,LCMT1 antisense RNA 2,ncRNA,LCMT1-AS2,100506655,0.7911194178523695,0.32893809451985506,16.894320504005695,8.596910662987812e-5,0.013936555993750804
ENSG00000232587,eukaryotic translation elongation factor 1 alpha 1 pseudogene 3,pseudo,EEF1A1P3,100421865,0.968901747865182,0.25618776391290815,16.894157199461805,8.597534637675748e-5,0.013936555993750804
ENSG00000254538,NA,NA,NA,NA,1.282408168215125,-0.2853202524992108,16.88383085880025,8.637085425121374e-5,0.013936555993750804
ENSG00000224415,NA,NA,NA,NA,1.3204544255968462,0.292899421220173,16.870781059049044,8.68733468897115e-5,0.013936555993750804
ENSG00000263606,NA,NA,NA,NA,1.1816515082731902,-1.2273265981201802,16.835426108114632,8.824985566337749e-5,0.014064240155195109
ENSG00000267612,NA,NA,NA,NA,0.9032573869626248,-0.1986027582925531,16.7807895778149,9.042127617687876e-5,0.014316111072605955
ENSG00000263412,NFE2L1 divergent transcript,ncRNA,NFE2L1-DT,116435298,0.794065823268442,0.6196676845495656,16.677885162812263,9.466123266200124e-5,0.014806037084210348
ENSG00000198695,"NADH dehydrogenase subunit 6",protein-coding,ND6,4541,0.9045191488370509,11.292322621902107,16.674342885689722,9.481076773786948e-5,0.014806037084210348
ENSG00000241170,NA,NA,NA,NA,0.980800040227906,0.7578370328425966,16.647783838638468,9.593969831262707e-5,0.014806037084210348
ENSG00000251203,NA,NA,NA,NA,1.4852395620346532,-1.6224904123378496,16.639214645299592,9.630688255104267e-5,0.014806037084210348
ENSG00000214511,HIG1 hypoxia inducible domain family member 1C,protein-coding,HIGD1C,613227,1.4151451241936128,-1.6326133358155004,16.633054288446502,9.65717412196679e-5,0.014806037084210348
ENSG00000201289,RN7SK pseudogene 76,pseudo,RN7SKP76,106481808,1.7422585254785279,-0.41203915707776495,16.586073761656703,9.861639089815131e-5,0.014878275917691756
ENSG00000239445,NA,NA,NA,NA,1.4706106893429054,-0.06347720948315055,16.582327198680993,9.87813481373492e-5,0.014878275917691756
ENSG00000271461,CKAP2L pseudogene 1,pseudo,CKAP2LP1,100533711,1.1861186917991728,1.1003607833480316,16.537565123096215,1.0077423679528798e-4,0.014878275917691756
ENSG00000253516,NA,NA,NA,NA,1.1533246980396628,-0.7929055506864693,16.52272192443747,1.0144416185259196e-4,0.014878275917691756
ENSG00000269821,KCNQ1 opposite strand/antisense transcript 1,ncRNA,KCNQ1OT1,10984,1.0936160057908484,6.141388080101585,16.508547285078933,1.0208818249835467e-4,0.014878275917691756
ENSG00000229956,NA,NA,NA,NA,1.1193281459431443,0.3665716446733323,16.469303575929406,1.0389320648498524e-4,0.014878275917691756
ENSG00000271596,NA,NA,NA,NA,1.6534242844812082,-1.680330338187445,16.455012160250583,1.045586578262641e-4,0.014878275917691756
ENSG00000270210,NA,NA,NA,NA,1.4366480554238206,-1.4376092866559769,16.454257299042506,1.045939279229413e-4,0.014878275917691756
ENSG00000258662,NA,NA,NA,NA,1.5967347991729712,-0.8723279001573673,16.42792599288031,1.0583190903883295e-4,0.014878275917691756
ENSG00000264304,NA,NA,NA,NA,1.2302582046446269,1.0987839534743025,16.425632100122918,1.0594046789877187e-4,0.014878275917691756
ENSG00000188738,fibrous sheath interacting protein 2,protein-coding,FSIP2,401024,1.013166285378957,1.2956893619465322,16.42541137182021,1.0595091993337286e-4,0.014878275917691756
ENSG00000263370,NA,NA,NA,NA,1.264304696210181,-1.154530510091748,16.416841334236416,1.0635755251554623e-4,0.014878275917691756
ENSG00000260495,NA,NA,NA,NA,0.8414992450098121,1.3638135442109443,16.4108001601484,1.0664515811901482e-4,0.014878275917691756
ENSG00000266538,NA,NA,NA,NA,1.2381477915229528,0.28131988732737,16.408802088021,1.0674045716874772e-4,0.014878275917691756
ENSG00000265656,NA,NA,NA,NA,1.8637937073357487,-1.0178257910236617,16.407373387519918,1.0680865338398305e-4,0.014878275917691756
ENSG00000238612,NA,NA,NA,NA,1.7246117445674256,-1.9871640310100804,16.387925154987265,1.0774144027929306e-4,0.014878275917691756
ENSG00000229816,NA,NA,NA,NA,1.1295313594828826,-0.5007571641868016,16.385761686804774,1.0784572163044275e-4,0.014878275917691756
ENSG00000228107,NA,NA,NA,NA,1.3585110944559413,-0.2433458357101422,16.38052761963537,1.0809843797530338e-4,0.014878275917691756
ENSG00000257384,NA,NA,NA,NA,1.3220583381285065,-1.6812376621234164,16.364807216118155,1.0886112916928063e-4,0.014898598830489568
ENSG00000255043,"NAV2 antisense RNA 5",ncRNA,"NAV2-AS5",100874012,1.1164336395705539,-1.4688787433255621,16.33423295456611,1.1036033909453059e-4,0.015018926147336567
ENSG00000146414,SNF2 histone linker PHD RING helicase,protein-coding,SHPRH,257218,0.8456878491182704,4.539335844565562,16.317324598020296,1.1119853200461175e-4,0.015048453850724666
